time,x1,x2,x1_n
6.2,0.157709059423581,0.39295870473276,0.1908492366276502
6.300000000000001,0.15062248088469285,0.43705139247383634,0.011746581566587588
6.4,0.14406886323172338,0.4812137603100347,0.11287915758084804
6.5,0.1379960180545956,0.5251396768696556,-0.13858766333916356
6.6000000000000005,0.13235636396178604,0.5685991159152513,0.17255793617427623
6.7,0.1271070451643245,0.6114253271741436,0.1915574911608272
6.800000000000001,0.12220978357811088,0.6535021854531108,0.14355951365473385
6.9,0.11763057461447982,0.6947529549824962,0.15783220586230146
7.0,0.11333930602916868,0.7351309006496602,0.660849936386694
7.1000000000000005,0.10930935232351754,0.7746117399623118,-0.3853094802248447
7.2,0.10551717676953615,0.8131877290273256,0.4089802802528468
7.300000000000001,0.10194195889264264,0.8508631103797734,-0.35075136895372433
7.4,0.09856525593262089,0.8876506533406578,0.644320430696734
7.5,0.09537070104476157,0.9235690497588358,0.47134716800673204
7.6000000000000005,0.0923437376533457,0.9586409688353716,0.24458066072867796
7.7,0.08947138757706415,0.9928916143720515,0.05540115452410796
7.800000000000001,0.08674204971975286,1.0263476622503924,0.10980358854146598
7.9,0.0841453258682786,1.059036484218281,0.1089322375996992
8.0,0.08167187021174666,1.0909855864717841,-0.21340922475634966
8.1,0.07931325943662088,1.122222208911333,0.3951794941402508
8.200000000000001,0.07706188056699659,1.1527730442677755,-0.16417601002601706
8.3,0.07491083405368243,1.182664046403177,-0.07568350769302148
8.4,0.07285384993993847,1.2119203047258054,-0.09687325467241005
8.5,0.07088521523057081,1.2405659674068463,0.09417880325105424
8.6,0.06899971085827676,1.2686242004075847,0.012418782167687985
8.700000000000001,0.06719255687536684,1.2961171725726413,-0.09242449459647077
8.8,0.0654593647016622,1.323066059484898,0.008635084672218157
8.9,0.06379609543320233,1.3494910606125328,0.2897897854975262
9.0,0.06219902336463212,1.375411425659349,0.13681638635249216
9.1,0.06066470400406516,1.400845487069566,-0.0007502849893778682
9.200000000000001,0.05918994596595004,1.4258106964221238,0.3620829124615726
9.3,0.057771786217817866,1.450323663040766,-0.14140011644425438
9.4,0.05640746823324334,1.4744001935921385,0.3117339246317548
9.5,0.05509442266806055,1.498055331780506,-0.4201786385324753
9.600000000000001,0.053830250231678076,1.5213033975011836,0.03272921155581214
9.700000000000001,0.052612706471799685,1.5441580250055198,0.14924469848486985
9.8,0.0514396882302968,1.5666321997734756,-0.11265961145732573
9.9,0.05030922156150677,1.5887382938969354,0.17879557952763664
