time,x1,x2
5.6000000000000005,0.22023220157676457,0.15158978650364893
5.65,0.21432332405956334,0.16697177964129845
5.7,0.20863611899686174,0.18322413477163477
5.75,0.2031651891041766,0.20029622469346414
5.800000000000001,0.19790466129145529,0.21812873553494255
5.8500000000000005,0.1928482369123486,0.23665572128693105
5.9,0.18798925570328817,0.2558067478786721
5.95,0.18332076911782053,0.2755089819133086
6.0,0.17883561856857816,0.29568910686670513
6.050000000000001,0.1745265143555492,0.31627498473149984
6.1000000000000005,0.17038611166546602,0.3371970173007768
6.15,0.16640708083079422,0.3583891935832348
6.2,0.16258216990343627,0.3797898352851426
6.25,0.15890425842129852,0.4013420698522834
6.300000000000001,0.15536640195500082,0.42299407064975175
6.3500000000000005,0.15196186758205832,0.4446991077456692
6.4,0.14868416083992206,0.4664154520791202
6.45,0.14552704496969482,0.4881061721277447
6.5,0.1424845534022197,0.5097388568987542
6.550000000000001,0.13955099648456493,0.5312852931733247
6.6000000000000005,0.13672096342400328,0.5527211191372026
6.65,0.13398932036137468,0.5740254712516899
6.7,0.13135120539474762,0.5951806366694686
6.75,0.12880202127150894,0.616171719742911
6.800000000000001,0.12633742636226514,0.6369863281803974
6.8500000000000005,0.12395332442969474,0.6576142820995544
6.9,0.12164585361359637,0.6780473475038485
6.95,0.11941137497176882,0.6982789944653609
7.0,0.11724646084565159,0.7183041794333549
7.050000000000001,0.11514788325960638,0.7381191505190061
7.1000000000000005,0.11311260251258014,0.7577212742588729
7.15,0.1111377560796372,0.7771088821745067
7.2,0.10922064790736251,0.7962811353765644
7.25,0.10735873816030216,0.8152379054730525
7.300000000000001,0.10554963345437493,0.8339796701058186
7.3500000000000005,0.10379107759661009,0.8525074215370801
7.4,0.10208094283781231,0.8708225868241064
7.45,0.10041722163510707,0.8889269582448668
7.5,0.09879801891417343,0.9068226327634419
7.550000000000001,0.0972215448158198,0.9245119594465594
7.6000000000000005,0.09568610790798251,0.9419974938587989
7.65,0.0941901088418864,0.9592819585720913
7.7,0.09273203442971964,0.9763682090242815
7.75,0.09131045212052132,0.9932592040514918
7.800000000000001,0.08992400485087705,1.0099579804999823
7.8500000000000005,0.08857140624732421,1.026467631395568
7.9,0.08725143615797136,1.0427912872130054
7.95,0.08596293649164732,1.0589320998447243
8.0,0.08470480734384533,1.0748932289185533
8.05,0.08347600338976457,1.0906778301583169
8.1,0.08227553052583358,1.1062890455200138
8.15,0.08110244274219812,1.121729994870323
8.200000000000001,0.07995583920974608,1.1370037690039652
8.25,0.07883486156630926,1.1521134238224906
8.3,0.07773869138771265,1.167061975519801
8.35,0.07666654783033015,1.1818523966395693
8.4,0.07561768543274469,1.1964876128870388
8.450000000000001,0.07459139206499944,1.2109705005927918
8.5,0.07358698701476235,1.2253038847392463
8.55,0.07260381920050957,1.2394905374721281
8.6,0.07164126550256553,1.2535331770291749
8.65,0.07069872920351933,1.2674344670270667
8.700000000000001,0.06977563853017113,1.281197016055182
8.75,0.06887144528975128,1.2948233775314224
8.8,0.06798562359369985,1.308316049781143
8.85,0.06711766866279971,1.3216774763052712
8.9,0.06626709570792289,1.33491004620811
8.950000000000001,0.06543343888108147,1.3480160947591673
9.0,0.06461625029187282,1.360997904066714
9.05,0.06381509908477653,1.3738577038437
9.1,0.06302957057309992,1.386597672249227
9.15,0.062259265425681616,1.3992199367910005
9.200000000000001,0.06150379890275183,1.411726575276152
9.25,0.06076280013761378,1.4241196167995152
9.3,0.06003591146105638,1.4364010427599372
9.35,0.0593227877656347,1.4485727878965078
9.4,0.058623095907163615,1.4606367413377248
9.450000000000001,0.05793651414096256,1.472594747657609
9.5,0.05726273159056734,1.484448607933647
9.55,0.056601447746788755,1.4962000808022033
9.600000000000001,0.055952371995149464,1.5078508835076958
9.65,0.05531522316987034,1.5194026929424118
9.700000000000001,0.05468972913270665,1.5308571466743441
9.75,0.054075626375054114,1.542215843960859
9.8,0.05347265964185482,1.553480346746398
9.850000000000001,0.05288058157593549,1.564652180642739
9.9,0.05229915238150471,1.5757328358906344
9.950000000000001,0.0517281395056232,1.5867237683018967
