t,x1,x2,x3,x6,x7,x5,x4
0.0,1.18050986234809,0.182029388151459,0.0685620888987157,2.47875682612993,0.0733607029939678,0.0689676127745733,0.127136632540598
0.05,1.29221847756503,0.213275090317381,0.0553074497427908,2.37618812852445,0.0824619439149615,0.0806139764040631,0.102313467722326
0.1,1.35906387581837,0.213098547086217,0.0381717742240172,2.27498095442838,0.094979150076189,0.0653171246155795,0.0901820689194652
0.15,1.43267405185731,0.238153726017412,0.0466110399202866,2.16288307664615,0.0745570680671946,0.0764726706447271,0.0883876357753895
0.2,1.50089443617866,0.254114002729651,0.035698770350257,2.02850013757639,0.101992627915832,0.0620081482329185,0.0962211617374639
0.25,1.55460373176427,0.328350635427494,0.0428544132675473,1.88293363615199,0.122962770546777,0.0439461225503121,0.0988536425481073
0.3,1.5871447500364,0.393069951808585,0.039818187058643,1.76600206727512,0.12431737509069,0.0412611903640676,0.092047678649401
0.35,1.6028947333543,0.466080958610564,0.0610834505895122,1.63572171787461,0.139198624984342,0.0359702781732667,0.0983161451504448
0.4,1.57523911812121,0.59945470410393,0.0563203500494223,1.49563622706604,0.144636720835167,0.0384469762287937,0.122156062644733
0.45,1.51184443433938,0.758240769351221,0.108712731410404,1.3266135429384,0.165338535909584,0.0516025520761728,0.131296708715175
0.5,1.33788942971093,1.02252564096355,0.107588377401669,1.10098196110117,0.177906456390184,0.0439864715401552,0.160317447856033
0.55,0.759228833979695,1.97837182743058,0.122594677514812,0.173728908667839,0.19200877327767,0.0297193618772555,0.206511900978209
0.6,0.401276061347497,2.13512265490147,0.160380717319969,0.222071696835135,0.199453911965203,0.0815243890522068,0.279281594977944
0.65,0.187510260754265,2.09003194772195,0.17516367775006,0.489394438092021,0.159644722054274,0.0720462338757093,0.344356952407905
0.7,0.185491794667496,1.65868400475656,0.16623173091561,1.1469552831462,0.174785065702942,0.0962876101425271,0.342902884334555
0.75,0.28601603912532,1.21163453723876,0.188315842357702,1.73738838752157,0.135306280702828,0.0894858558647406,0.302199356004507
0.8,0.373063465592657,0.895777264640159,0.163444837741615,2.1447142442622,0.129598705250608,0.0949324403339016,0.273013735837128
0.85,0.491331112126199,0.67352126189649,0.162782786833092,2.40666659326695,0.115630154612624,0.0969388115169497,0.232811062407207
0.9,0.62762198043715,0.4993201880841,0.137053276992039,2.53417859036319,0.103463457822352,0.0963594395133684,0.207081646455054
0.95,0.747387757817751,0.38455291753484,0.12141093707284,2.6380654704621,0.119811157170391,0.115184121765089,0.154983499069095
1.0,0.834162710570711,0.308435246059861,0.0971768788143066,2.66556883669916,0.0863972638008174,0.0867728518449002,0.163956866529433
1.05,0.950624114191752,0.238519329497964,0.100979385553701,2.65164236879977,0.0856717178676535,0.116508636866751,0.140481457255211
1.1,1.0671200770493,0.209722592871162,0.0617259092695093,2.58841065648638,0.0798461444865107,0.0658083715184963,0.131362868404006
1.15,1.16784859419237,0.198499011339147,0.0537213548361099,2.50905296932751,0.0702442225263007,0.0812051124051573,0.130374675242696
1.2,1.22717470758909,0.205024295801649,0.0558202503569058,2.40553364604768,0.0661704165742527,0.059250620809146,0.0984754395434478
1.25,1.32448419609401,0.202018620129941,0.0387597579474593,2.2987188261745,0.0609731146867953,0.0742188447285182,0.098292774050892
1.3,1.41164462988537,0.199497721062825,0.040992662996191,2.19735159106214,0.086210238692746,0.0488088421411613,0.103661926698651
1.35,1.50008823017794,0.260146177590523,0.0454189516611684,2.0578496951527,0.0857683246703653,0.0627759223091184,0.105066245232461
1.4,1.52926427028667,0.288297327024936,0.0189884015083588,1.95694531922491,0.097156557541056,0.047555943971422,0.0965696915760036
1.45,1.57993291854717,0.370374179810611,0.0533168204892892,1.81377692025296,0.0969083373956695,0.076372906621757,0.108156646350019
1.5,1.61371238413433,0.436219606285547,0.0566147401583768,1.68604511083553,0.139104203000722,0.0636643146954954,0.1161789654074
1.55,1.5910627394966,0.558670863916134,0.0811441629151848,1.55348953271918,0.125643199689087,0.0694149914296564,0.122084111408076
1.6,1.54386816248269,0.692460872069216,0.0735405844236003,1.40230897424841,0.175486934521975,0.047877256731527,0.12163491164386
1.65,1.41839762759941,0.8997497513198,0.109473257862093,1.19093585129559,0.146223309342582,0.0413944205144438,0.151915110278428
1.7,1.1079386672185,1.39653062957022,0.119188871352551,0.720678361709825,0.185334968572951,0.0412450716556406,0.190201813216855
1.75,0.538370645537427,2.09787394815754,0.152225121513434,0.163604559703088,0.174371000786885,0.0658806446550838,0.276119729454729
1.8,0.240427518866959,2.13676851675169,0.185263525508837,0.340201557462758,0.187313867345325,0.0841220027591081,0.342625523814144
1.85,0.181112676285109,1.82666275939263,0.185635468899179,0.889288780883689,0.15829502294241,0.104447093533805,0.333479725052955
1.9,0.251889772176731,1.35917538389703,0.17765247821005,1.54190254408608,0.151153387379331,0.0986059882575525,0.339934359437912
1.95,0.345449507097244,0.998973137550184,0.170825754641819,1.99925354167185,0.142195851476302,0.100629249574449,0.288808457293379
2.0,0.468476073777641,0.745185621681032,0.162487627022714,2.30044035082671,0.115932488526568,0.129562387945093,0.238837230828727
2.05,0.56889658109267,0.555771334762918,0.154003026694231,2.51730180517062,0.114496265608034,0.0939434087373455,0.207368934839892
2.1,0.684248053582524,0.411730558815792,0.117771607309236,2.63087269885317,0.0939773470286484,0.0862910400024109,0.191614216023602
2.15,0.802339647359631,0.316828613597301,0.107649287316302,2.63283105016909,0.106336023912916,0.0822212059853957,0.159567680458268
2.2,0.89432489312628,0.276040633222974,0.0847247708258859,2.66230423602374,0.0968999811430922,0.0696733482513128,0.158473651932558
2.25,1.0072207247304,0.224922014212766,0.074294347397113,2.6198064798564,0.0743385779875206,0.0992114533721836,0.133139733200937
2.3,1.10133322824027,0.196406481853218,0.0580011546538746,2.53981880754476,0.101614389226481,0.063561938393674,0.126275605731541
2.35,1.2039319489132,0.187459575412205,0.051169680569667,2.45822338411269,0.0518874720753176,0.0669891964023512,0.127373022807357
2.4,1.31181930252921,0.200428965128348,0.035047467443997,2.35329507171474,0.0881663699460585,0.0820031630863512,0.0934232149167337
2.45,1.37187126186451,0.195217691489289,0.0448700086703546,2.22633222228493,0.0859071914639245,0.0627629370792663,0.0905454871924621
2.5,1.4555405190276,0.241846060269415,0.0456595323030778,2.12728446370219,0.0872829682520852,0.0967033386959583,0.109826430569807
2.55,1.52300556406662,0.285775454907387,0.0487009268853568,2.00501049037132,0.105606217028992,0.0611461767948717,0.0971715364512399
2.6,1.55517015609951,0.349213931468896,0.0602272235046217,1.87295220817103,0.12052124854041,0.0495725896845329,0.126072530681713
2.65,1.59935038628499,0.401370618839015,0.0653646867141608,1.74787158039699,0.155109239541473,0.0618629463454398,0.104962412239647
