t,x1,x2,x3,x6,x7,x5,x4
0.0,1.18375493117404,0.18751469407573,0.0592810444493579,2.47687841306497,0.0751803514969839,0.0729838063872866,0.121068316270299
0.05,1.2863126473552,0.203624025119491,0.0498057753147822,2.37533785450951,0.0803784937997845,0.0766208393157427,0.104827391542716
0.1,1.36285614230479,0.209983866352447,0.0399923102305663,2.26928261440305,0.0885450183663079,0.0668925859631388,0.095763884839295
0.15,1.43822211704981,0.234867304346623,0.0442510724872222,2.15459575835653,0.0815766412171075,0.0705423507367184,0.0929979958623504
0.2,1.5051221923787,0.261430919879411,0.0398943044925652,2.02680889784819,0.0997713865732672,0.0615834531627823,0.0962263706662488
0.25,1.55746705609656,0.324080958228091,0.0454725797390936,1.89202848915767,0.115758482193311,0.0510710024259247,0.0980861946831241
0.3,1.58993815385877,0.39016750671882,0.0467620184217334,1.77001342370128,0.122652991241152,0.0485317459648642,0.0965675281828218
0.35,1.60200283222505,0.470673963499582,0.0610622105827583,1.63859383968034,0.13661864891511,0.0450168605751063,0.103007804631202
0.4,1.57622342535359,0.595480378606092,0.0633442627884622,1.49680750475685,0.14579702804656,0.0457617120922638,0.119986609410844
0.45,1.50891222123104,0.755653093810078,0.0955676419983532,1.32813954680425,0.162326810524465,0.0522928896004247,0.132062475195718
0.5,1.34214886455905,1.0200525685667,0.103490732032973,1.0927847328096,0.174843767888329,0.0490144309799401,0.15830525874552
0.55,0.755227230430686,1.97505217868269,0.129811730972094,0.183215086712515,0.193968828601804,0.0433858835805899,0.209774663086585
0.6,0.408823084971169,2.13867351481573,0.162879363188481,0.215479098692595,0.195899784352003,0.0730623642175583,0.289070049447944
0.65,0.183130890015093,2.09656613591485,0.177753472655735,0.486732643168434,0.169118834659603,0.0734631614060669,0.344018486525481
0.7,0.186705742349162,1.66239194875122,0.175245464403552,1.14394729454023,0.167993422058689,0.0906768984377768,0.343139484366404
0.75,0.285181971928053,1.21897283348876,0.183373666608976,1.73505244425106,0.139865270572247,0.0910205981576793,0.305683950889262
