t,x1,x2,x3,x6,x7,x5,x4
1.65,1.4004655062004119,0.879770273854101,0.10486260581424382,1.1761468718389398,0.13944164162017517,0.0734760959686781,0.12004824441016769
1.7,1.1165054732982937,1.4369841227550408,0.07616709437237686,0.7207321771274301,0.1485357039411619,0.04390193210896892,0.17512520201388443
1.75,0.5046664120698736,2.090138947391625,0.16213974061224554,0.17339463674531747,0.19702740918681264,0.07791229052831425,0.30645523100981986
1.8,0.2495126945297521,2.1508196763563063,0.16226450945808324,0.32875582979051554,0.19120051772549312,0.04822862651515454,0.32588045834955487
1.85,0.1239472679649635,1.8665214543094435,0.20137422946016248,0.8645662995689704,0.16755433060180214,0.09199600673028956,0.3191320054461599
1.9,0.2194190856867074,1.351150790117911,0.16544563555290698,1.5397870405597884,0.10886237145089347,0.1189230718733564,0.31865471739161716
1.95,0.3557445891930984,1.0131035738698424,0.169464148055252,2.0142147585647248,0.13397543347925722,0.045977973800390814,0.2778056721216626
2.0,0.4772119392490922,0.7690711781038087,0.16768930775516813,2.3127432470585476,0.09767271102156093,0.08161154984082876,0.19075381887393456
2.05,0.5776764263942284,0.5214450165589835,0.15730381746276342,2.5068580304825936,0.12640350680857176,0.10878938468968771,0.21138747633593175
2.1,0.6834858917896871,0.42365562883146207,0.09650791159859348,2.6264956171401326,0.11051710233492297,0.09119368782677353,0.18206850340229644
2.15,0.7901963497401242,0.33215394982573143,0.09420109775199703,2.6339273439087836,0.0756272119680021,0.09958362259499569,0.18000006324986437
2.2,0.8751978882641055,0.2795245115034122,0.07332005680251807,2.627562595507509,0.07681327959286963,0.07631033276965879,0.1861840486700089
2.25,0.9962801596455758,0.19862024624178737,0.05452413097050296,2.597834185529651,0.06038859357514847,0.0859645560467643,0.15755219796938014
2.3,1.1038345010260542,0.17399992271318146,0.09122666973510865,2.537249025640283,0.07701704071314397,0.07677286097459142,0.11768954068526939
2.35,1.2319302612419485,0.20231619749196894,0.05599056809325831,2.4573553753377397,0.09650258364568867,0.09886300695153485,0.0910395245190096
2.4,1.3094295043788893,0.20188763584513572,0.018061760977521997,2.3765146315045307,0.05942675789597053,0.07631757726191467,0.1567900301199632
2.45,1.3514272108739753,0.21687345649685252,0.059908191626535726,2.25112109210227,0.0937167764614538,0.07391597605338154,0.10101429768231027
2.5,1.4676027765023458,0.2466261220441325,0.08466351741617806,2.1122089880533412,0.08019033831326598,0.055185958869889654,0.09700949172972562
2.55,1.5155884495740037,0.2666793291421272,0.06555275237345544,1.9929906099309662,0.08447411762166412,0.05035609681767653,0.09553557596467614
2.6,1.556394639613491,0.33993562687646506,0.01895043119262223,1.8485225179960338,0.10963218215389184,0.04865221355502968,0.1017529617772532
2.65,1.6089949124902074,0.4134243445991386,0.045731413633852275,1.7398577342634622,0.10372341647612852,0.06297824480454284,0.09933421838490315
2.7,1.618382633050769,0.4876665367331617,0.08856418964953285,1.5996775290919873,0.12643636273777836,0.045130026109590236,0.09821332921178627
2.75,1.582114281423024,0.6650319522832091,0.059012794477965785,1.4637538064496618,0.12634448160908301,0.058587505540847254,0.10998009528083816
2.8,1.4586228490495072,0.8165415398036997,0.09505265697855257,1.2606693838836234,0.20183610233911978,0.09448607276189627,0.13699412510400003
2.85,1.2664444186263657,1.106725959643537,0.12075918932150874,0.9922686514201494,0.17632086958209858,0.07184748767029855,0.1541861538064417
2.9,0.6502416611821773,2.0730394683179365,0.13037776288852335,0.17206179527159055,0.18691871176234529,0.051917359568603175,0.22629111941628172
2.95,0.3594868558933492,2.1385216741132935,0.16855602752333,0.24981782832270788,0.19272876285367843,0.0910465474024062,0.31584693072912795
3.0,0.1489637967481742,2.032982049244489,0.11783890367349155,0.6390664504100518,0.17242818920131242,0.06940301960821997,0.3433488133748559
3.05,0.20673266344936564,1.562977478986818,0.1628058504113672,1.3270475558051222,0.15198784888767652,0.046480692794534616,0.3661578808978298
3.1,0.28984386538857443,1.113715504594846,0.17077379511638077,1.8476818607692134,0.15298690702147752,0.07367572176351223,0.24531015990327174
3.15,0.3975778762977816,0.8495157455260774,0.13824672637246602,2.2279014262950483,0.1431127623494281,0.05965458197964808,0.28000552927852623
3.2,0.549346445310367,0.6238911363001519,0.17935255134245873,2.456878265671756,0.10622818617283444,0.09054309667134322,0.24840350006454057
3.25,0.6719775609158404,0.4800344720368938,0.09911163924322336,2.5932661978226967,0.0951617006851664,0.09649203470163893,0.15399945187898
3.3,0.7543305455854423,0.3950691763889869,0.09912429117888932,2.638407453038251,0.09199259096439152,0.12690519046022605,0.16630575284107701
3.35,0.8851587563197955,0.27918791412031957,0.09174670944403263,2.663272474913329,0.04355566555009621,0.09635507109227474,0.14760724593646518
3.4,0.9792900816276727,0.2209145908488122,0.10160850191113521,2.641334176736569,0.05307921371804486,0.0813933874136046,0.11178228689460659
3.45,1.0629318545724074,0.18925620409715352,0.031042391456577015,2.598769313196431,0.1065843165647549,0.09806607415265149,0.1116755823056455
3.5,1.1826362079709183,0.17718347176852223,0.07367802232885949,2.5050158744943842,0.11031115358560938,0.0328769996441877,0.09428911063284443
3.55,1.3002949354420494,0.1915502835268859,0.04481485291207714,2.429189985256651,0.07320754206994844,0.07748289705572062,0.14293852742179644
3.6,1.355954160350461,0.21153223240595587,0.022242117631575777,2.260581864826059,0.09323248428698694,0.08402926184133623,0.12030769647596323
3.65,1.46620942881196,0.2336559711563234,0.050967730470777316,2.1765252108767834,0.09412221315290742,0.03517041221045977,0.12302083885526778
3.7,1.4495096925423152,0.28043631015294246,0.0476888520490351,2.041844739294347,0.15817724171086386,0.08413688139646448,0.11042324727380269
3.75,1.5710909098358246,0.3136361485292811,0.03550171329548911,1.9582311931678036,0.12981459928450653,0.06503019262039528,0.07429580694493301
3.8,1.5910439324491032,0.40799073732770336,0.05435777492135528,1.771468749208597,0.11717664545084466,0.04751440312549698,0.08986035469715753
3.85,1.5946178586251127,0.4591789986637039,0.05240312751861619,1.6389422996066245,0.11364361077145449,0.0666792318810949,0.11643970510003537
3.9,1.58250637147338,0.6316144230473314,0.07147014648774297,1.5017244502068496,0.11358563847314757,0.09837964668135901,0.0919327638702771
3.95,1.475800056664642,0.7451937218264222,0.09413404990041482,1.3065941018554639,0.16220324898689947,0.0564191737703005,0.14507274411091076
4.0,1.3651556691786797,0.9626796126300153,0.12880478658654765,1.1076897819340747,0.15533260957799291,0.05867657591060082,0.1483229213387863
4.05,0.8348489224979659,1.8408234890729478,0.10582223281385801,0.275509598285373,0.1634080409278815,0.04723878207228872,0.19463134493757206
4.1,0.4766777322585473,2.141893203653614,0.20612988428829232,0.19801735271201115,0.18106380838477648,0.04651390271361007,0.30630126754940484
4.15,0.18272693904429405,2.1200949698954727,0.14001955854891696,0.44344531848474916,0.1584101117574861,0.09025353132437941,0.3494431120663068
4.2,0.16365910231856926,1.7306726877124918,0.18128466652538933,1.1069535183286177,0.1968880806259763,0.06686496823588917,0.33813954766513643
4.25,0.2633909352841173,1.275262099362901,0.19096190026685453,1.698629407496411,0.16363130538535403,0.09325771199586885,0.33631394155213495
4.3,0.3995024773852175,0.9269027860767115,0.17391706219579464,2.0952441955575116,0.13221788793073866,0.08668340536436277,0.2507515201008731
4.35,0.4989162756777237,0.6686506205508299,0.14062239224298312,2.3663984358945425,0.1503880819726975,0.10722400110055784,0.24765519817194329
4.4,0.5935791008984252,0.4826954614590387,0.1306497156864195,2.56128310536983,0.11184245297662036,0.10349642776399896,0.21679426799253068
4.45,0.7257532814289631,0.3826188503583896,0.10526682584325135,2.6113676700744373,0.08350291518607474,0.1152368105144557,0.1744915115494592
4.5,0.8274098989918748,0.32460830259839446,0.08398545935089327,2.7011369247526873,0.12277797068024635,0.08097673693585726,0.16773231814087136
4.55,0.9527516982210398,0.25536257540057905,0.09536224948925079,2.6701543157634355,0.09620907233438168,0.08188310283554098,0.12011437954145493
4.6,1.024380259089883,0.19076516715875122,0.07121248221986075,2.5855624917272557,0.05973417661645267,0.06348213415124254,0.15005164484728803
4.65,1.1330978888724446,0.20032153118835164,0.03953161222637731,2.4840731404972125,0.07401368399361043,0.06980268660172546,0.11650388446935922
4.7,1.228074336540167,0.1995554374091187,0.0643233505798528,2.4508141954273985,0.06011416139481715,0.08187304049629734,0.1003639494048762
4.75,1.2965231346297477,0.18147407655577136,0.04869805188920609,2.3145324940534175,0.05245360915528467,0.08523573707906143,0.12457797646232179
4.8,1.4134392725171714,0.22131981139760054,0.0577717876336322,2.226807037644169,0.10386350017062662,0.047665462306833384,0.08466965011736531
4.85,1.4841256128003477,0.250572668741854,0.055362730503187844,2.050525909570173,0.13136296117367433,0.07986741979021271,0.0681182913661688
4.9,1.537324310230119,0.27082954931947656,0.02935588357795945,1.9476732085562944,0.07530896473344717,0.08640325800237603,0.06511811046539583
4.95,1.5742816578954573,0.36018605725212766,0.039611200714490306,1.8341803706874837,0.12638421719348342,0.06490680025929942,0.11084799273411249
5.0,1.5711831743102618,0.4419196137305607,0.07226238511989824,1.7053839588508048,0.11497136925853746,0.09213304940052282,0.07837264767548534
